,Unnamed: 0,GEO_ID,NAME,County,POPUNI,PRED0_E,PRED12_E,PRED3_E,Total_Population_E,Cases,Deaths,0_mortality_rate,1_2_mortality_rate,3_mortality_rate,fatality_rate
1321,1321,0500000US27015,"Brown County, Minnesota",Brown County,24321,10442,9143,4736,25163,2743.9999999999995,192.0,0.01838728212986018,0.02099967188012687,0.04054054054054054,0.06997084548104958
1322,1322,0500000US27017,"Carlton County, Minnesota",Carlton County,34614,12837,14773,7004,35633,8381.000000000022,1.0,7.789982083041208e-05,6.769105801123671e-05,0.00014277555682467162,0.00011931750387781856
1323,1323,0500000US27019,"Carver County, Minnesota",Carver County,104529,58211,33445,12873,101949,28780.00000000006,104.0,0.001786603906478157,0.003109582897294065,0.008078924881534996,0.0036136205698401595
1324,1324,0500000US27021,"Cass County, Minnesota",Cass County,29740,8698,13985,7057,29268,1590.0000000000005,164.00000000000006,0.018854909174522885,0.011726850196639261,0.023239336828680752,0.10314465408805032
1325,1325,0500000US27023,"Chippewa County, Minnesota",Chippewa County,11782,3953,4919,2910,11953,5210.000000000001,66.99999999999997,0.016949152542372874,0.013620654604594424,0.02302405498281786,0.012859884836852199
1326,1326,0500000US27025,"Chisago County, Minnesota",Chisago County,55543,27173,20311,8059,55315,7362.999999999995,119.99999999999996,0.004416148382585653,0.005908128600265863,0.014890184886462335,0.0162977047399158
1327,1327,0500000US27027,"Clay County, Minnesota",Clay County,61816,28214,24387,9215,63446,46056.99999999999,2881.9999999999995,0.10214786985184658,0.11817771763644563,0.3127509495387954,0.06257463577740625
1328,1328,0500000US27029,"Clearwater County, Minnesota",Clearwater County,8799,2776,3751,2272,8821,652.0000000000001,1.0,0.00036023054755043225,0.00026659557451346307,0.00044014084507042255,0.0015337423312883434
1329,1329,0500000US27031,"Cook County, Minnesota",Cook County,5460,1547,2206,1707,5376,59.99999999999999,1.0,0.0006464124111182935,0.00045330915684496827,0.0005858230814294083,0.01666666666666667
1330,1330,0500000US27033,"Cottonwood County, Minnesota",Cottonwood County,11183,3457,4755,2971,11299,9592.000000000002,1.0,0.0002892681515765114,0.0002103049421661409,0.0003365870077415012,0.00010425354462051708
1331,1331,0500000US27035,"Crow Wing County, Minnesota",Crow Wing County,64908,23677,28077,13154,64217,8224.999999999995,667.9999999999998,0.028213033745829275,0.02379171563913523,0.0507830317774061,0.08121580547112464
1332,1332,0500000US27037,"Dakota County, Minnesota",Dakota County,428659,204910,162531,61218,421453,168300.99999999977,6155.000000000003,0.030037577473036956,0.03786969870363194,0.10054232415302693,0.03657138103754589
1333,1333,0500000US27039,"Dodge County, Minnesota",Dodge County,20934,9923,8464,2547,20669,6630.999999999997,1.0,0.0001007759750075582,0.00011814744801512288,0.00039261876717707107,0.0001508068164681044
1334,1334,0500000US27041,"Douglas County, Minnesota",Douglas County,38078,17099,13817,7162,37513,4957.000000000001,1.0,5.8482952219428036e-05,7.237461098646595e-05,0.00013962580284836637,0.00020173492031470643
1335,1335,0500000US27043,"Faribault County, Minnesota",Faribault County,13554,5194,4969,3391,13801,3390.999999999998,1.0,0.00019252984212552945,0.0002012477359629704,0.0002948982601002654,0.0002948982601002656
1336,1336,0500000US27045,"Fillmore County, Minnesota",Fillmore County,21038,8489,8669,3880,20949,2735.0,1.0,0.00011779950524207798,0.00011535355865728458,0.0002577319587628866,0.00036563071297989033
1337,1337,0500000US27047,"Freeborn County, Minnesota",Freeborn County,30155,11787,12192,6176,30463,19112.00000000001,15.999999999999998,0.001357427674556715,0.0013123359580052491,0.0025906735751295333,0.0008371703641691079
1338,1338,0500000US27049,"Goodhue County, Minnesota",Goodhue County,46203,19937,18125,8141,46246,8937.0,478.99999999999983,0.02402568089481867,0.02642758620689654,0.05883798059206483,0.05359740405057624
1339,1339,0500000US27051,"Grant County, Minnesota",Grant County,5972,2145,2540,1287,5935,1101.9999999999995,17.0,0.007925407925407926,0.0066929133858267716,0.01320901320901321,0.015426497277676957
1340,1340,0500000US27053,"Hennepin County, Minnesota",Hennepin County,1254285,561561,471476,221248,1245837,927970.0000000016,62093.0,0.11057213731010522,0.131699174507292,0.28064886462250505,0.06691272347166384
1341,1341,0500000US27055,"Houston County, Minnesota",Houston County,18587,7833,7390,3364,18648,1318.9999999999998,1.0,0.00012766500702157538,0.00013531799729364006,0.00029726516052318666,0.0007581501137225172
1342,1342,0500000US27057,"Hubbard County, Minnesota",Hubbard County,21460,6616,9859,4985,21019,530.0,1.0,0.00015114873035066505,0.00010143016533116949,0.00020060180541624874,0.0018867924528301887
1343,1343,0500000US27059,"Isanti County, Minnesota",Isanti County,40550,18395,16502,5653,39430,4810.000000000001,1.0,5.436259853220984e-05,6.0598715307235486e-05,0.0001768972227136034,0.00020790020790020786
1344,1344,0500000US27061,"Itasca County, Minnesota",Itasca County,44820,14493,20173,10154,45141,5787.999999999996,836.0000000000001,0.0576830193886704,0.04144153075893522,0.08233208587748672,0.14443676572218395
1345,1345,0500000US27063,"Jackson County, Minnesota",Jackson County,9834,4063,3774,1997,9954,4383.999999999999,1.0,0.0002461235540241201,0.00026497085320614734,0.000500751126690035,0.00022810218978102194
1346,1346,0500000US27065,"Kanabec County, Minnesota",Kanabec County,16308,6064,6433,3811,16089,1196.9999999999995,74.00000000000003,0.012203166226912934,0.011503186693611072,0.01941747572815535,0.0618212197159566
1347,1347,0500000US27067,"Kandiyohi County, Minnesota",Kandiyohi County,42969,17167,17625,8177,42841,46659.99999999998,95.0,0.005533873128677113,0.005390070921985815,0.011617952794423382,0.0020360051435919426
1348,1348,0500000US27069,"Kittson County, Minnesota",Kittson County,4297,1706,1721,870,4311,150.00000000000009,1.0,0.0005861664712778429,0.0005810575246949448,0.0011494252873563218,0.006666666666666663
1349,1349,0500000US27071,"Koochiching County, Minnesota",Koochiching County,12153,4057,4985,3111,12515,1463.9999999999998,51.0,0.01257086517130885,0.010230692076228686,0.01639344262295082,0.034836065573770496
1350,1350,0500000US27073,"Lac qui Parle County, Minnesota",Lac Qui Parle County,6621,2585,2499,1537,6719,377.00000000000006,1.0,0.00038684719535783365,0.00040016006402561027,0.0006506180871828237,0.0026525198938992037
1351,1351,0500000US27075,"Lake County, Minnesota",Lake County,10622,3885,4271,2466,10560,422.0000000000001,1.0,0.0002574002574002574,0.00023413720440177945,0.00040551500405515005,0.002369668246445497
1352,1352,0500000US27077,"Lake of the Woods County, Minnesota",Lake of the Woods County,3738,1337,1402,999,3771,6.9999999999999964,1.0,0.0007479431563201197,0.0007132667617689016,0.001001001001001001,0.14285714285714293
1353,1353,0500000US27079,"Le Sueur County, Minnesota",Le Sueur County,28887,13397,10434,5056,28242,7907.999999999996,81.00000000000003,0.006046129730536689,0.007763082231167341,0.01602056962025317,0.010242792109256457
1354,1354,0500000US27081,"Lincoln County, Minnesota",Lincoln County,5636,2477,1911,1248,5677,1383.9999999999995,1.0,0.0004037141703673799,0.0005232862375719519,0.0008012820512820513,0.0007225433526011564
1355,1355,0500000US27083,"Lyon County, Minnesota",Lyon County,24940,10983,8901,5056,25758,18235.000000000004,131.99999999999997,0.012018574160065553,0.014829794405123017,0.026107594936708854,0.0072388264326843955
1356,1356,0500000US27085,"McLeod County, Minnesota",McLeod County,35842,16136,13655,6051,35832,5576.000000000003,1.0,6.197322756569162e-05,7.323324789454412e-05,0.00016526194017517766,0.0001793400286944045
1357,1357,0500000US27087,"Mahnomen County, Minnesota",Mahnomen County,5527,1354,2297,1876,5501,777.9999999999998,87.0,0.06425406203840472,0.037875489769264255,0.04637526652452026,0.11182519280205659
1358,1358,0500000US27089,"Marshall County, Minnesota",Marshall County,9330,4047,3564,1719,9372,1189.9999999999995,1.0,0.00024709661477637757,0.0002805836139169473,0.0005817335660267597,0.0008403361344537818
1359,1359,0500000US27091,"Martin County, Minnesota",Martin County,19662,6752,9128,3782,19852,14945.000000000036,568.0000000000001,0.08412322274881519,0.06222611744084138,0.15018508725542043,0.038006022080963445
1360,1360,0500000US27093,"Meeker County, Minnesota",Meeker County,23174,9864,9258,4052,23105,4713.999999999998,57.00000000000001,0.005778588807785889,0.006156837329876864,0.014067127344521226,0.012091641917691987
1361,1361,0500000US27095,"Mille Lacs County, Minnesota",Mille Lacs County,26092,9614,10720,5758,25865,2471.9999999999995,137.00000000000003,0.014250052007489081,0.012779850746268659,0.02379298367488712,0.055420711974110054
1362,1362,0500000US27097,"Morrison County, Minnesota",Morrison County,33328,13070,13895,6363,33064,4503.000000000001,51.0,0.0039020657995409336,0.003670385030586542,0.008015087223008015,0.011325782811459024
1363,1363,0500000US27099,"Mower County, Minnesota",Mower County,39946,14186,17129,8631,39807,54814.00000000001,135.00000000000003,0.009516424644015229,0.007881370774709559,0.01564129301355579,0.0024628744481336885
1364,1364,0500000US27101,"Murray County, Minnesota",Murray County,8194,3290,3138,1766,8296,5072.0,1.0,0.00030395136778115504,0.00031867431485022306,0.0005662514156285391,0.0001971608832807571
1365,1365,0500000US27103,"Nicollet County, Minnesota",Nicollet County,32242,13947,11905,6390,33954,11332.000000000013,872.9999999999998,0.06259410625941061,0.0733305333893322,0.1366197183098591,0.07703847511471927
1366,1366,0500000US27105,"Nobles County, Minnesota",Nobles County,21573,7265,8770,5538,21734,145079.00000000003,433.0,0.05960082587749484,0.049372862029646525,0.07818707114481763,0.0029845808145906707
1367,1367,0500000US27107,"Norman County, Minnesota",Norman County,6375,2314,2817,1244,6520,1651.000000000001,1.0,0.000432152117545376,0.0003549875754348598,0.0008038585209003215,0.0006056935190793455
1368,1368,0500000US27109,"Olmsted County, Minnesota",Olmsted County,157429,71572,61806,24051,154809,84847.00000000001,1348.0,0.018834180964623037,0.021810180241400513,0.056047565589788365,0.015887420887008376
1369,1369,0500000US27111,"Otter Tail County, Minnesota",Otter Tail County,58578,21293,22637,14648,58195,7605.999999999994,59.000000000000014,0.002770863664114968,0.0026063524318593457,0.00402785363189514,0.007757033920589017
1370,1370,0500000US27113,"Pennington County, Minnesota",Pennington County,14033,5606,5780,2647,14183,3209.9999999999977,1.0,0.00017838030681412772,0.00017301038062283736,0.00037778617302606723,0.00031152647975077905
1371,1371,0500000US27115,"Pine County, Minnesota",Pine County,28134,9383,12082,6669,29223,9252.999999999996,1.0,0.00010657572205051689,8.276775368316503e-05,0.000149947518368571,0.00010807305738679351
1372,1372,0500000US27117,"Pipestone County, Minnesota",Pipestone County,9118,3532,3653,1933,9191,3622.999999999997,127.99999999999996,0.03624009060022649,0.03503969340268272,0.06621831350232797,0.0353298371515319
1373,1373,0500000US27119,"Polk County, Minnesota",Polk County,30785,13091,11200,6494,31521,6875.000000000005,186.00000000000009,0.014208234665037055,0.016607142857142865,0.028641823221435183,0.02705454545454545
1374,1374,0500000US27121,"Pope County, Minnesota",Pope County,11249,4442,4478,2329,11048,1106.0000000000002,1.0,0.00022512381809995497,0.00022331397945511388,0.00042936882782310007,0.0009041591320072331
1375,1375,0500000US27123,"Ramsey County, Minnesota",Ramsey County,539991,214239,218270,107482,544442,344475.0000000001,15432.999999999987,0.07203637059545642,0.07070600632244461,0.14358683314415424,0.044801509543508186
1376,1376,0500000US27125,"Red Lake County, Minnesota",Red Lake County,4055,1646,1613,796,4015,352.99999999999994,1.0,0.0006075334143377885,0.0006199628022318661,0.001256281407035176,0.0028328611898017003
1377,1377,0500000US27127,"Redwood County, Minnesota",Redwood County,15152,6411,5618,3123,15261,1194.0000000000002,1.0,0.00015598190609889253,0.000177999288002848,0.0003202049311559398,0.0008375209380234504
1378,1378,0500000US27129,"Renville County, Minnesota",Renville County,14512,6038,5607,2867,14652,1902.0,109.00000000000009,0.01805233521033456,0.01943998573212058,0.03801883501918384,0.05730809674027344
1379,1379,0500000US27131,"Rice County, Minnesota",Rice County,60376,27256,22427,10693,66185,55019.00000000007,413.00000000000017,0.015152626944525982,0.018415302983011556,0.0386233984849902,0.007506497755320882
1380,1380,0500000US27133,"Rock County, Minnesota",Rock County,9285,4076,3621,1588,9402,2753.999999999999,1.0,0.0002453385672227674,0.00027616680475006904,0.0006297229219143577,0.00036310820624546125
1381,1381,0500000US27135,"Roseau County, Minnesota",Roseau County,15149,5242,7040,2867,15361,1073.0,1.0,0.00019076688286913393,0.00014204545454545454,0.0003487966515521451,0.0009319664492078285
1382,1382,0500000US27137,"St. Louis County, Minnesota",St. Louis County,193827,78947,75542,39338,199759,16393.999999999985,1470.0,0.018620086893738837,0.019459373593497656,0.03736844781127663,0.08966695132365507
1383,1383,0500000US27139,"Scott County, Minnesota",Scott County,148314,81771,50233,16310,145275,53819.99999999998,348.99999999999994,0.004268016778564527,0.006947624071825293,0.021397915389331695,0.0064845782237086605
1384,1384,0500000US27141,"Sherburne County, Minnesota",Sherburne County,95718,48605,36705,10408,94463,25982.000000000004,275.9999999999999,0.005678428145252544,0.007519411524315485,0.02651806302843965,0.010622738819182504
1385,1385,0500000US27143,"Sibley County, Minnesota",Sibley County,14856,6529,5258,3069,14892,3029.9999999999995,103.0,0.015775769643130648,0.019589197413465195,0.033561420658194854,0.033993399339934
1386,1386,0500000US27145,"Stearns County, Minnesota",Stearns County,155930,67454,59238,29238,158452,191165.9999999996,1360.9999999999998,0.020176713019242738,0.022975117323339744,0.04654901156029823,0.0071194668507998425
1387,1387,0500000US27147,"Steele County, Minnesota",Steele County,36531,18060,13214,5257,36683,17066.99999999997,30.000000000000004,0.0016611295681063125,0.002270319358256395,0.005706676811869888,0.0017577781683951518
1388,1388,0500000US27149,"Stevens County, Minnesota",Stevens County,9041,3519,3733,1789,9789,390.00000000000006,1.0,0.0002841716396703609,0.0002678810608090008,0.0005589714924538849,0.0025641025641025637
1389,1389,0500000US27151,"Swift County, Minnesota",Swift County,9258,3956,3406,1896,9359,2086.0000000000005,57.00000000000001,0.014408493427704753,0.016735173223722845,0.03006329113924051,0.027325023969319268
1390,1390,0500000US27153,"Todd County, Minnesota",Todd County,24598,8067,10041,6490,24494,27113.0,114.00000000000004,0.01413164745258461,0.011353450851508818,0.01756548536209554,0.004204625087596357
1391,1391,0500000US27155,"Traverse County, Minnesota",Traverse County,3254,1257,1337,660,3311,524.9999999999999,1.0,0.0007955449482895784,0.0007479431563201197,0.0015151515151515152,0.0019047619047619052
1392,1392,0500000US27157,"Wabasha County, Minnesota",Wabasha County,21612,9175,8192,4245,21537,2929.999999999999,1.0,0.00010899182561307902,0.0001220703125,0.00023557126030624264,0.00034129692832764516
1393,1393,0500000US27159,"Wadena County, Minnesota",Wadena County,13656,4396,5653,3607,13654,1060.0,1.0,0.00022747952684258417,0.0001768972227136034,0.0002772387025228722,0.0009433962264150943
1394,1394,0500000US27161,"Waseca County, Minnesota",Waseca County,17917,7977,6000,3940,18740,4521.999999999996,1.0,0.00012536041118214867,0.00016666666666666666,0.0002538071065989848,0.0002211410880141532
1395,1395,0500000US27163,"Washington County, Minnesota",Washington County,260198,128854,98475,32869,255938,81378.99999999988,3075.999999999999,0.023871979139180773,0.031236354404671228,0.0935836198241504,0.03779844923137423
1396,1396,0500000US27165,"Watonwan County, Minnesota",Watonwan County,10881,3657,4512,2712,10972,13144.999999999973,1.0,0.00027344818156959256,0.00022163120567375886,0.0003687315634218289,7.607455306200092e-05
1397,1397,0500000US27167,"Wilkin County, Minnesota",Wilkin County,6186,2819,2075,1292,6291,1714.9999999999995,322.00000000000006,0.1142249024476765,0.1551807228915663,0.2492260061919505,0.1877551020408164
1398,1398,0500000US27169,"Winona County, Minnesota",Winona County,47333,18535,20750,8048,50725,11554.999999999993,1622.9999999999998,0.08756406797949823,0.0782168674698795,0.20166500994035783,0.14045867589787978
1399,1399,0500000US27171,"Wright County, Minnesota",Wright County,138153,71312,50350,16491,134438,35417.000000000015,248.99999999999997,0.003491698451873457,0.0049453823237338625,0.015099144988175366,0.007030522065674672
1400,1400,0500000US27173,"Yellow Medicine County, Minnesota",Yellow Medicine County,9690,4240,3537,1913,9814,1714.9999999999995,1.0,0.0002358490566037736,0.0002827254735651682,0.0005227391531625719,0.0005830903790087466
1401,1401,0500000US28001,"Adams County, Mississippi",Adams County,28578,6465,12095,10018,31266,26633.000000000007,1672.999999999999,0.2587780355761793,0.13832162050434055,0.1669994010780594,0.06281680621784999
1402,1402,0500000US28003,"Alcorn County, Mississippi",Alcorn County,36483,11097,15269,10117,37090,6448.999999999997,128.99999999999997,0.011624763449580966,0.008448490405396553,0.012750815459128198,0.02000310125600869
1403,1403,0500000US28005,"Amite County, Mississippi",Amite County,12258,2766,4507,4985,12412,8037.999999999995,167.00000000000006,0.06037599421547363,0.03705347237630354,0.03350050150451355,0.020776312515551152
1404,1404,0500000US28007,"Attala County, Mississippi",Attala County,18149,4788,6827,6534,18437,30532.99999999999,1606.0,0.335421888053467,0.23524241980372051,0.24579124579124578,0.05259882749811681
1405,1405,0500000US28009,"Benton County, Mississippi",Benton County,8250,1909,4150,2191,8232,3186.999999999998,1.0,0.0005238344683080147,0.00024096385542168674,0.00045641259698767686,0.00031377470975839367
1406,1406,0500000US28011,"Bolivar County, Mississippi",Bolivar County,29586,6472,11214,11900,31848,28733.99999999999,1399.000000000001,0.21616192830655143,0.12475477082218664,0.1175630252100841,0.04868796547643911
1407,1407,0500000US28013,"Calhoun County, Mississippi",Calhoun County,14336,3551,6193,4592,14499,12210.000000000002,451.0000000000001,0.1270064770487187,0.07282415630550623,0.09821428571428574,0.03693693693693694
1408,1408,0500000US28015,"Carroll County, Mississippi",Carroll County,9622,2833,2955,3834,10070,13546.999999999984,879.9999999999998,0.31062477938581,0.2978003384094754,0.2295252999478351,0.06495903151989377
1409,1409,0500000US28017,"Chickasaw County, Mississippi",Chickasaw County,16733,3696,7154,5883,17193,20001.99999999998,1479.0,0.40016233766233766,0.20673748951635448,0.2514023457419684,0.07394260573942613
1410,1410,0500000US28019,"Choctaw County, Mississippi",Choctaw County,8184,2000,3832,2352,8277,5655.999999999998,280.9999999999999,0.14049999999999993,0.07332985386221291,0.11947278911564621,0.049681753889674676
1411,1411,0500000US28021,"Claiborne County, Mississippi",Claiborne County,7751,1686,3176,2889,9089,16440.99999999999,591.9999999999999,0.3511269276393831,0.18639798488664983,0.20491519556940113,0.036007542120309
1412,1412,0500000US28023,"Clarke County, Mississippi",Clarke County,15493,3949,6551,4993,15770,16480.999999999996,1794.0,0.4542922258799696,0.2738513204090978,0.3593030242339275,0.10885261816637343
1413,1413,0500000US28025,"Clay County, Mississippi",Clay County,19173,4873,7822,6478,19640,17327.99999999999,649.0000000000002,0.13318284424379237,0.08297110713372542,0.10018524235875273,0.03745383194829182
1414,1414,0500000US28027,"Coahoma County, Mississippi",Coahoma County,21694,4475,9082,8137,23255,19347.00000000001,492.9999999999999,0.1101675977653631,0.0542831975335829,0.060587440088484684,0.025481986871349543
1415,1415,0500000US28029,"Copiah County, Mississippi",Copiah County,27692,6770,13060,7862,28501,42478.000000000015,872.0,0.12880354505169866,0.0667687595712098,0.1109132536250318,0.020528273459202405
1416,1416,0500000US28031,"Covington County, Mississippi",Covington County,18633,4004,8772,5857,18978,24618.999999999985,305.00000000000006,0.07617382617382619,0.03476972184222527,0.0520744408400205,0.012388805394207735
1417,1417,0500000US28033,"DeSoto County, Mississippi",DeSoto County,184696,75007,75908,33781,178975,111563.99999999993,1237.000000000001,0.01649179409921742,0.01629604257785742,0.036618217341108934,0.01108780610232693
1418,1418,0500000US28035,"Forrest County, Mississippi",Forrest County,72743,19807,31972,20964,75224,71613.99999999997,3519.9999999999995,0.17771494926036246,0.11009633429250593,0.16790688799847356,0.04915240036864302
1419,1419,0500000US28037,"Franklin County, Mississippi",Franklin County,7703,1547,3699,2457,7733,3951.000000000003,169.0,0.1092436974789916,0.04568802379021357,0.06878306878306878,0.04277398127056438
1420,1420,0500000US28039,"George County, Mississippi",George County,23982,6685,9610,7687,23917,7586.999999999997,217.00000000000003,0.032460732984293195,0.022580645161290325,0.028229478340054643,0.028601555291946766
1421,1421,0500000US28041,"Greene County, Mississippi",Greene County,11077,2372,5502,3203,13645,6410.0,436.0,0.18381112984822934,0.07924391130498001,0.13612238526381518,0.06801872074882995
1422,1422,0500000US28043,"Grenada County, Mississippi",Grenada County,20611,4689,8885,7037,21088,27441.999999999975,554.0000000000001,0.11814885903177652,0.06235227912211594,0.07872673014068497,0.020188032942205402
1423,1423,0500000US28045,"Hancock County, Mississippi",Hancock County,47547,13659,22270,11618,46961,12774.000000000024,1210.9999999999995,0.08865949191009588,0.05437808711270766,0.10423480805646407,0.09480194144355701
1424,1424,0500000US28047,"Harrison County, Mississippi",Harrison County,207018,67965,85750,53303,204502,64485.0,1095.0000000000002,0.016111233723239905,0.012769679300291548,0.020542933793595113,0.016980693184461507
1425,1425,0500000US28049,"Hinds County, Mississippi",Hinds County,225821,62159,98133,65529,238797,181737.00000000044,3527.0000000000023,0.05674158207178369,0.03594101882139548,0.05382349799325493,0.019407165299306105
1426,1426,0500000US28051,"Holmes County, Mississippi",Holmes County,16306,3429,5936,6941,17737,44658.0,3044.0000000000014,0.8877223680373291,0.5128032345013479,0.4385535225471836,0.06816247928702587
1427,1427,0500000US28053,"Humphreys County, Mississippi",Humphreys County,8035,1389,2840,3806,8389,10156.999999999993,765.9999999999998,0.5514758819294455,0.26971830985915485,0.2012611665790856,0.07541596928226842
1428,1428,0500000US28055,"Issaquena County, Mississippi",Issaquena County,989,204,328,457,1361,438.0000000000001,34.99999999999998,0.17156862745098028,0.10670731707317066,0.07658643326039383,0.07990867579908668
1429,1429,0500000US28057,"Itawamba County, Mississippi",Itawamba County,22617,7399,9729,5489,23462,11781.999999999987,710.9999999999998,0.09609406676577913,0.07308048103607769,0.1295317908544361,0.060346290952300166
1430,1430,0500000US28059,"Jackson County, Mississippi",Jackson County,143190,47236,59843,36111,142376,58106.99999999996,1638.000000000001,0.03467694131594549,0.027371622411978023,0.045360139569660236,0.028189374774123633
1431,1431,0500000US28061,"Jasper County, Mississippi",Jasper County,16317,2726,7428,6163,16505,18981.999999999985,424.0,0.15553925165077037,0.05708131394722671,0.06879766347558007,0.02233695079549048
1432,1432,0500000US28063,"Jefferson County, Mississippi",Jefferson County,6690,1239,3201,2250,7225,7173.0000000000055,167.99999999999997,0.13559322033898302,0.05248359887535144,0.07466666666666666,0.023421162693433688
1433,1433,0500000US28065,"Jefferson Davis County, Mississippi",Jefferson Davis County,11104,3412,4356,3336,11339,9200.000000000004,291.0000000000001,0.08528722157092618,0.06680440771349865,0.08723021582733817,0.03163043478260869
1434,1434,0500000US28067,"Jones County, Mississippi",Jones County,67196,18044,28213,20939,68352,79629.99999999994,3138.9999999999977,0.1739636444247394,0.11126076631340154,0.14991164812073154,0.03941981665201557
1435,1435,0500000US28069,"Kemper County, Mississippi",Kemper County,8767,1729,2830,4208,9943,14808.000000000013,1054.0000000000002,0.6096009253903992,0.37243816254416967,0.25047528517110274,0.07117774176121011
1436,1436,0500000US28071,"Lafayette County, Mississippi",Lafayette County,49852,16815,22256,10781,53590,28658.0,409.00000000000017,0.02432352066607197,0.018377066858375278,0.03793711158519619,0.01427175657756997
1437,1437,0500000US28073,"Lamar County, Mississippi",Lamar County,63213,20232,28317,14664,61969,37960.00000000002,588.9999999999999,0.02911229735073151,0.02080022601264258,0.04016639388979814,0.015516332982086396
1438,1438,0500000US28075,"Lauderdale County, Mississippi",Lauderdale County,72321,20521,29935,21865,76279,79891.99999999997,6496.999999999997,0.3166025047512303,0.21703691331217628,0.2971415504230504,0.08132228508486457
1439,1439,0500000US28077,"Lawrence County, Mississippi",Lawrence County,12586,3776,5018,3792,12633,13257.99999999999,111.99999999999996,0.029661016949152533,0.022319649262654437,0.029535864978902943,0.008447729672650478
1440,1440,0500000US28079,"Leake County, Mississippi",Leake County,21247,5954,8572,6721,22792,47550.99999999996,1311.0000000000002,0.22018810883439707,0.1529398040130658,0.19506025889004616,0.02757039809888333
1441,1441,0500000US28081,"Lee County, Mississippi",Lee County,85139,27131,35212,22796,85072,37323.99999999996,1300.0,0.04791566842357451,0.03691923207997274,0.057027548692753116,0.03483013610545497
1442,1442,0500000US28083,"Leflore County, Mississippi",Leflore County,27441,5555,10388,11498,29222,38629.000000000015,3954.999999999999,0.7119711971197118,0.3807277628032344,0.3439728648460601,0.10238421910999503
1443,1443,0500000US28085,"Lincoln County, Mississippi",Lincoln County,34039,8296,14054,11689,34320,36553.99999999999,2732.0000000000005,0.32931533269045327,0.19439305535790524,0.23372401403028492,0.07473874268205945
1444,1444,0500000US28087,"Lowndes County, Mississippi",Lowndes County,57832,18321,25131,14380,59150,34289.99999999991,1005.0,0.054855084329458,0.03999045004178107,0.06988873435326842,0.029308836395450642
1445,1445,0500000US28089,"Madison County, Mississippi",Madison County,105275,43110,39712,22453,104562,99076.9999999998,2795.0000000000005,0.0648341452099281,0.07038174858984692,0.12448225181490226,0.02821038182423778
1446,1446,0500000US28091,"Marion County, Mississippi",Marion County,24141,5802,10919,7420,24990,20802.000000000044,969.0000000000002,0.16701137538779734,0.08874439051195167,0.13059299191374665,0.046582059417363625
1447,1447,0500000US28093,"Marshall County, Mississippi",Marshall County,33677,9232,13160,11285,35599,17326.999999999996,343.99999999999994,0.03726169844020796,0.026139817629179326,0.03048294195835179,0.01985340797599123
1448,1448,0500000US28095,"Monroe County, Mississippi",Monroe County,35169,9771,15626,9772,35673,33058.000000000065,2815.000000000001,0.288097431173882,0.18014847049788818,0.28806794924273443,0.08515336680984921
1449,1449,0500000US28097,"Montgomery County, Mississippi",Montgomery County,9775,2224,3949,3602,10068,11547.000000000007,184.00000000000009,0.08273381294964033,0.046594074449227675,0.05108273181565799,0.015934874859270802
1450,1450,0500000US28099,"Neshoba County, Mississippi",Neshoba County,29052,7533,11530,9989,29332,72934.00000000003,4708.000000000004,0.624983406345414,0.4083261058109283,0.4713184502953252,0.06455151232621277
1451,1451,0500000US28101,"Newton County, Mississippi",Newton County,20667,5252,8912,6503,21360,28357.000000000004,560.9999999999998,0.10681645087585677,0.06294883303411128,0.08626787636475469,0.01978347497972281
1452,1452,0500000US28103,"Noxubee County, Mississippi",Noxubee County,10324,2076,4591,3657,10700,20675.999999999996,575.0000000000001,0.27697495183044324,0.12524504465258116,0.15723270440251574,0.027810021280711947
1453,1453,0500000US28105,"Oktibbeha County, Mississippi",Oktibbeha County,45661,13546,20466,11649,49512,37212.99999999997,1664.0000000000002,0.12284069097888678,0.08130557998631878,0.14284487938878876,0.04471555639158363
1454,1454,0500000US28107,"Panola County, Mississippi",Panola County,34106,9663,14686,9757,34190,23491.999999999975,455.0,0.04708682603746248,0.03098188751191611,0.0466331864302552,0.0193682955899881
1455,1455,0500000US28109,"Pearl River County, Mississippi",Pearl River County,54452,15713,21821,16918,55219,26540.0,2988.999999999998,0.19022465474447897,0.13697814032354147,0.17667572999172468,0.11262245666917853
1456,1456,0500000US28111,"Perry County, Mississippi",Perry County,11973,3203,4365,4405,12006,6982.000000000005,336.99999999999994,0.10521386200437088,0.07720504009163802,0.07650397275822927,0.048266972214265215
1457,1457,0500000US28113,"Pike County, Mississippi",Pike County,38736,9793,16973,11970,39532,33309.00000000001,1392.0000000000005,0.1421423465740836,0.08201260826017796,0.11629072681704264,0.04179050707016122
1458,1458,0500000US28115,"Pontotoc County, Mississippi",Pontotoc County,32122,10955,12151,9016,31618,18085.000000000004,394.00000000000006,0.03596531264262894,0.03242531478890627,0.043700088731144636,0.021786010505944153
1459,1459,0500000US28117,"Prentiss County, Mississippi",Prentiss County,24548,7312,10699,6537,25255,9154.0,315.0,0.043079868708971555,0.029442003925600525,0.048187241854061494,0.034411186366615686
1460,1460,0500000US28119,"Quitman County, Mississippi",Quitman County,6716,1257,2755,2704,7187,6101.000000000004,25.000000000000007,0.019888623707239466,0.009074410163339385,0.009245562130177517,0.004097688903458448
