,GEO_ID,County,State,POPUNI,zero_risk,one_two_risk,three_plus_risk,Total_Population_E,Cases,Deaths,Risk_Index,Risk_Cat,0_mortality_rate,1_2_mortality_rate,3_mortality_rate,fatality_rate,Above Average,Below Average,High,Low,Very high,Very low
280,0500000US08071,Las Animas County,CO,13779,3555,6195,4029,14266,725.0,1.0,18.81,Below Average,0.00028129395218002813,0.00016142050040355126,0.0002482005460412013,0.001379310344827586,0,1,0,0,0,0
281,0500000US08073,Lincoln County,CO,4745,1124,2549,1072,5585,414.0,1.0,16.46,Low,0.0008896797153024911,0.00039231071008238524,0.0009328358208955224,0.0024154589371980675,0,0,0,1,0,0
282,0500000US08075,Logan County,CO,18709,6819,8351,3539,22380,54974.99999999988,391.0,28.95,Below Average,0.057339785892359586,0.046820740031134,0.11048318734105679,0.0071123237835379865,0,1,0,0,0,0
283,0500000US08077,Mesa County,CO,151308,51295,70750,29263,151218,10101.000000000004,13.0,5.78,Low,0.00025343600740812945,0.00018374558303886927,0.000444247001332741,0.0012870012870012865,0,0,0,1,0,0
284,0500000US08079,Mineral County,CO,769,216,407,146,824,680.9999999999998,1.0,10.89,Low,0.004629629629629629,0.002457002457002457,0.00684931506849315,0.0014684287812041122,0,0,0,1,0,0
285,0500000US08081,Moffat County,CO,13248,4106,6134,3008,13127,1127.0000000000002,22.000000000000004,7.45,Low,0.005358012664393571,0.0035865666775350513,0.007313829787234044,0.019520851818988463,0,0,0,1,0,0
286,0500000US08083,Montezuma County,CO,26159,6790,12200,7169,26031,5703.0,326.0,21.99,Below Average,0.04801178203240059,0.026721311475409838,0.0454735667457107,0.05716289672102402,0,1,0,0,0,0
287,0500000US08085,Montrose County,CO,42625,11555,20093,10977,41686,19111.00000000001,1267.9999999999998,5.63,Low,0.10973604500216355,0.06310655452147514,0.11551425708299169,0.06634922296059856,0,0,0,1,0,0
288,0500000US08087,Morgan County,CO,28757,8442,13390,6925,28517,60525.9999999999,3853.0,21.0,Below Average,0.45640843402037434,0.28775205377147123,0.5563898916967509,0.0636585930013549,0,1,0,0,0,0
289,0500000US08089,Otero County,CO,17978,4993,8198,4787,18282,2092.9999999999995,119.99999999999996,36.22,Below Average,0.024033647105948318,0.014637716516223464,0.025067892208063495,0.05733397037744863,0,1,0,0,0,0
290,0500000US08091,Ouray County,CO,4952,1439,2703,810,4796,952.9999999999995,114.00000000000004,7.73,Low,0.07922168172341908,0.04217536071032188,0.1407407407407408,0.11962224554039884,0,0,0,1,0,0
291,0500000US08093,Park County,CO,18759,6058,9098,3603,17867,2534.999999999999,15.0,5.78,Low,0.0024760647078243643,0.0016487140030775995,0.004163197335553705,0.005917159763313612,0,0,0,1,0,0
292,0500000US08095,Phillips County,CO,4265,1056,2087,1122,4290,1383.0000000000005,1.0,34.09,Below Average,0.000946969696969697,0.0004791566842357451,0.00089126559714795,0.0007230657989877077,0,1,0,0,0,0
293,0500000US08097,Pitkin County,CO,17746,6481,7939,3326,17926,9829.000000000004,252.00000000000003,3.12,Very low,0.03888288844314149,0.03174203300163749,0.07576668671076368,0.025638416929494347,0,0,0,0,0,1
294,0500000US08099,Prowers County,CO,11970,3226,6096,2648,12022,1980.0,1.0,27.56,Below Average,0.00030998140111593303,0.00016404199475065617,0.00037764350453172205,0.000505050505050505,0,1,0,0,0,0
295,0500000US08101,Pueblo County,CO,165957,50071,76611,39275,165982,34096.00000000007,2218.000000000001,13.45,Low,0.04429709812066867,0.02895145605722417,0.056473583704646745,0.06505161895823545,0,0,0,1,0,0
296,0500000US08103,Rio Blanco County,CO,6107,2151,2555,1401,6384,279.9999999999999,1.0,5.51,Low,0.00046490004649000463,0.0003913894324853229,0.0007137758743754461,0.003571428571428573,0,0,0,1,0,0
297,0500000US08105,Rio Grande County,CO,11236,3301,4935,3000,11305,4754.000000000002,79.0,12.25,Low,0.023932141775219632,0.0160081053698075,0.026333333333333334,0.016617585191417747,0,0,0,1,0,0
298,0500000US08107,Routt County,CO,25441,9125,12557,3759,25072,7791.000000000003,591.9999999999999,3.15,Very low,0.06487671232876711,0.04714501871466113,0.15748869380154293,0.07598511102554226,0,0,0,0,0,1
299,0500000US08109,Saguache County,CO,6806,1760,2809,2237,6592,6801.999999999999,119.99999999999996,24.81,Below Average,0.06818181818181816,0.0427198291206835,0.0536432722396066,0.01764187003822405,0,1,0,0,0,0
300,0500000US08111,San Juan County,CO,728,275,315,138,589,119.00000000000004,1.0,5.63,Low,0.0036363636363636364,0.0031746031746031746,0.007246376811594203,0.008403361344537811,0,0,0,1,0,0
301,0500000US08113,San Miguel County,CO,8170,2883,4015,1272,8049,3663.999999999999,1.0,3.06,Very low,0.000346860908775581,0.00024906600249066,0.0007861635220125787,0.00027292576419213983,0,0,0,0,0,1
302,0500000US08115,Sedgwick County,CO,2248,568,995,685,2322,158.00000000000003,3.0000000000000004,26.11,Below Average,0.005281690140845071,0.0030150753768844224,0.004379562043795621,0.0189873417721519,0,1,0,0,0,0
303,0500000US08117,Summit County,CO,30960,11635,13813,5512,30649,24957.00000000002,259.99999999999994,2.88,Very low,0.022346368715083793,0.018822848041699845,0.047169811320754707,0.010417918820371028,0,0,0,0,0,1
304,0500000US08119,Teller County,CO,25309,9289,11500,4520,24524,4894.000000000004,242.99999999999997,5.1,Very low,0.02615997416298848,0.021130434782608693,0.053761061946902645,0.04965263588067016,0,0,0,0,0,1
305,0500000US08121,Washington County,CO,4748,1966,1986,796,4868,3376.9999999999995,1.0,36.22,Below Average,0.000508646998982706,0.0005035246727089627,0.001256281407035176,0.00029612081729345576,0,1,0,0,0,0
306,0500000US08123,Weld County,CO,319543,127484,138848,53211,305345,276086.0,13714.999999999998,5.97,Low,0.10758212795331178,0.09877707997234385,0.25774745823232037,0.04967655006048839,0,0,0,1,0,0
307,0500000US08125,Yuma County,CO,9928,3306,3897,2725,10003,3691.0,1.0,12.59,Low,0.00030248033877797946,0.00025660764690787786,0.0003669724770642202,0.000270929287455974,0,0,0,1,0,0
308,0500000US09001,Fairfield County,CT,932097,371539,377569,182989,943926,1664348.0000000005,129128.99999999984,6.37,Low,0.3475516702149703,0.3420010647060533,0.7056653678636412,0.07758533672044536,0,0,0,1,0,0
309,0500000US09003,Hartford County,CT,878007,349936,354137,173934,893561,1051476.0000000016,122665.99999999994,12.25,Low,0.3505383841616751,0.3463800732484884,0.7052445180355764,0.11666077019351821,0,0,0,1,0,0
310,0500000US09005,Litchfield County,CT,180097,78446,72971,28680,182002,144938.00000000003,12984.000000000002,19.18,Below Average,0.1655151314279887,0.17793369968891753,0.4527196652719666,0.08958313209786253,0,1,0,0,0,0
311,0500000US09007,Middlesex County,CT,159850,70168,63312,26370,163053,117639.0000000002,15649.999999999987,12.06,Low,0.2230361418310339,0.24718852666161212,0.5934774364808489,0.13303411283672897,0,0,0,1,0,0
312,0500000US09009,New Haven County,CT,836346,307852,341789,186705,857513,1180736.0000000007,95787.00000000006,14.54,Low,0.3111462650884193,0.28025185128836816,0.5130392865750787,0.08112482383869045,0,0,0,1,0,0
313,0500000US09011,New London County,CT,260663,109369,105334,45960,267390,111625.0,8488.000000000015,16.64,Low,0.07760882882718151,0.08058176846981994,0.18468233246301163,0.07604031354983216,0,0,0,1,0,0
314,0500000US09013,Tolland County,CT,137010,66629,52300,18081,151063,83676.00000000006,6131.000000000002,7.7,Low,0.09201698959912354,0.1172275334608031,0.33908522758696985,0.07327071083703807,0,0,0,1,0,0
315,0500000US09015,Windham County,CT,113717,43247,49439,21031,116566,47035.00000000002,1216.0000000000005,18.81,Below Average,0.028117557287210684,0.02459596674690023,0.057819409443202914,0.025853088125863715,0,1,0,0,0,0
316,0500000US10001,Kent County,DE,177475,66077,72642,38756,176699,153306.0000000001,7157.000000000005,56.02,Above Average,0.10831302873919828,0.09852426970623061,0.18466818041077523,0.046684408959858065,1,0,0,0,0,0
317,0500000US10003,New Castle County,DE,545835,219513,224631,101691,556165,433338.0000000004,18549.000000000044,21.74,Below Average,0.08450069016413626,0.08257542369485976,0.18240552261262102,0.04280492363928395,0,1,0,0,0,0
318,0500000US10005,Sussex County,DE,232793,63060,106908,62825,224384,428818.00000000006,14067.999999999993,66.19,Above Average,0.22308912147161422,0.13158977812698763,0.22392359729407071,0.03280645868410372,1,0,0,0,0,0
319,0500000US11001,District of Columbia,DC,678072,236898,289483,151691,692683,927720.0,47058.99999999997,6.53,Low,0.19864667494026952,0.16256222299755071,0.31022934781892114,0.0507254343983098,0,0,0,1,0,0
320,0500000US12001,Alachua County,FL,257036,91230,112090,53716,265443,109596.00000000004,943.9999999999998,10.24,Low,0.010347473418831523,0.00842180390757427,0.017573907215727155,0.00861345304573159,0,0,0,1,0,0
321,0500000US12003,Baker County,FL,27126,9859,11462,5805,28211,8698.999999999998,395.00000000000006,69.63,Above Average,0.04006491530581195,0.03446169952887804,0.06804478897502154,0.045407518105529385,1,0,0,0,0,0
322,0500000US12005,Bay County,FL,172800,58610,76686,37504,182161,64161.99999999996,560.9999999999998,38.42,Below Average,0.00957174543593243,0.007315546514357246,0.014958404436860062,0.008743493033259563,0,1,0,0,0,0
323,0500000US12007,Bradford County,FL,24248,6538,10462,7248,27317,9566.000000000022,225.0,71.02,Above Average,0.03441419394310186,0.021506404129229592,0.031043046357615893,0.023520802843403667,1,0,0,0,0,0
324,0500000US12009,Brevard County,FL,598624,199387,273202,126035,585507,157865.99999999965,2312.000000000001,56.29,Above Average,0.011595540331114871,0.008462602762790905,0.018344110762883333,0.014645332117112018,1,0,0,0,0,0
325,0500000US12011,Broward County,FL,1945390,566662,936338,442390,1926205,1702869.0000000002,37490.00000000001,20.14,Below Average,0.06615936837126896,0.04003896028998076,0.08474423020411856,0.022015786299474593,0,1,0,0,0,0
326,0500000US12013,Calhoun County,FL,12645,3726,5147,3772,14362,8951.000000000015,402.99999999999983,82.37,Above Average,0.10815888352120231,0.0782980376918593,0.1068398727465535,0.04502290246899778,1,0,0,0,0,0
327,0500000US12015,Charlotte County,FL,187410,43307,89362,54741,181067,72736.00000000001,6210.999999999999,82.03,Above Average,0.14341792319948274,0.06950381593966114,0.11346157359200598,0.08539100307963042,1,0,0,0,0,0
328,0500000US12017,Citrus County,FL,148865,35699,65617,47549,145169,33376.00000000005,1450.0,82.96,Above Average,0.04061738424045491,0.02209793193836963,0.03049485793602389,0.04344439117929044,1,0,0,0,0,0
329,0500000US12019,Clay County,FL,218707,85738,98074,34895,211405,85395.00000000007,3257.0000000000005,42.81,Below Average,0.037987823368867954,0.033209617227807575,0.09333715432010319,0.03814040634697579,0,1,0,0,0,0
330,0500000US12021,Collier County,FL,383327,89372,192890,101065,371453,343485.00000000006,6308.000000000002,29.57,Below Average,0.07058139014456431,0.032702576598061084,0.062415277296789216,0.01836470297101766,0,1,0,0,0,0
331,0500000US12023,Columbia County,FL,67063,17523,31932,17608,69968,45972.0,316.9999999999999,75.47,Above Average,0.018090509615933337,0.009927345609420013,0.018003180372557923,0.0068955016096754525,1,0,0,0,0,0
332,0500000US12027,DeSoto County,FL,35211,7031,16237,11943,36903,44824.000000000015,928.0,65.42,Above Average,0.13198691509031432,0.057153415039724084,0.07770241982751402,0.020703194717115823,1,0,0,0,0,0
333,0500000US12029,Dixie County,FL,15127,3630,7154,4343,16589,7394.000000000005,227.00000000000009,82.37,Above Average,0.06253443526170802,0.03173050041934583,0.052268017499424384,0.03070056802813091,1,0,0,0,0,0
334,0500000US12031,Duval County,FL,948277,340257,415347,192673,936186,597408.9999999997,6308.000000000002,34.09,Below Average,0.018538927928007366,0.015187301220425336,0.032739408220145025,0.010558930314072948,0,1,0,0,0,0
335,0500000US12033,Escambia County,FL,309608,101974,137406,70228,313491,217756.0,3905.000000000001,35.97,Below Average,0.038294074960284,0.02841942855479383,0.055604602152987424,0.01793291574055365,0,1,0,0,0,0
336,0500000US12035,Flagler County,FL,114779,31559,53829,29391,109801,31999.00000000001,505.00000000000017,60.32,Above Average,0.016001774454196906,0.009381560125582868,0.017182130584192445,0.01578174317947436,1,0,0,0,0,0
337,0500000US12037,Franklin County,FL,10429,2748,4445,3236,11811,1832.9999999999995,10.000000000000002,74.02,Above Average,0.0036390101892285307,0.0022497187851518562,0.003090234857849197,0.00545553737043099,1,0,0,0,0,0
338,0500000US12039,Gadsden County,FL,43265,9966,18105,15194,45945,40919.00000000001,476.00000000000017,97.43,High,0.047762392133253076,0.02629107981220658,0.03132815585099383,0.0116327378479435,0,0,1,0,0,0
339,0500000US12041,Gilchrist County,FL,17577,3669,7890,6018,17953,8074.999999999994,10.000000000000002,77.11,Above Average,0.0027255382938130286,0.001267427122940431,0.0016616816218012632,0.0012383900928792581,1,0,0,0,0,0
340,0500000US12043,Glades County,FL,12345,1850,5837,4658,13516,11961.999999999993,142.00000000000003,94.93,High,0.07675675675675678,0.02432756553023814,0.03048518677544011,0.011870924594549416,0,0,1,0,0,0
341,0500000US12045,Gulf County,FL,13362,3147,6192,4023,15576,4808.000000000001,2.0,71.02,Above Average,0.0006355258976803305,0.00032299741602067185,0.0004971414367387521,0.00041597337770382686,1,0,0,0,0,0
342,0500000US12047,Hamilton County,FL,11800,2653,4714,4433,14326,26536.0,109.00000000000009,88.83,High,0.04108556351300418,0.023122613491726788,0.024588314910895574,0.0041076273741332565,0,0,1,0,0,0
343,0500000US12049,Hardee County,FL,25691,5088,12688,7915,27131,28974.999999999975,155.00000000000003,73.43,Above Average,0.03046383647798743,0.012216267339218162,0.019583070120025272,0.0053494391716997465,1,0,0,0,0,0
344,0500000US12051,Hendry County,FL,41832,8276,19211,14345,40732,68407.00000000001,1849.9999999999995,47.02,Below Average,0.22353794103431604,0.0962989953672375,0.12896479609620073,0.0270440159632786,0,1,0,0,0,0
345,0500000US12053,Hernando County,FL,192899,57049,87969,47881,186313,42512.00000000003,775.0000000000002,79.03,Above Average,0.01358481305544357,0.008809921676954385,0.01618596102838287,0.018230146782085052,1,0,0,0,0,0
